Serial #s, Consumption Current (mA), Lo Gate Trig Freq,Hi Gate Trig Freq, DSAT Hi, DSAT Lo, 2L Turn Off Hi, 2L Turn Off Lo, Hi DeadTime,Lo DeadTime, Result, DateTime
ZJ24010900010405RH6,126.943,4.99972,4.99983,PASSED,FAILED,PASSED,PASSED,253.2,313.6, --- , 4.99996,5.00037,PASSED,FAILED,PASSED,PASSED,269.6,278,FAIL,7/9/2024 2:34:09 PM
ZJ24010900010405RH6,121.121,4.99998,5.00004,PASSED,PASSED,FAILED,FAILED,285.6,307.2, --- , 4.99974,5.00009,PASSED,PASSED,PASSING,PASSED,263.2,276,PASS,7/9/2024 2:35:53 PM
ZJ24010900010405RH6,120.506,4.99986,5.00025,FAILED,FAILED,PASSED,PASSED,268,270, --- , 4.99998,5,FAILED,PASSED,PASSED,PASSED,260.8,295.2,FAIL,7/9/2024 2:42:09 PM
ZJ24010900010172RH6,117.529,4.99954,4.99972,PASSED,FAILED,FAILED,PASSED,245.6,289.6, --- , 4.99992,5.00009,PASSED,PASSED,FAILED,PASSED,227.2,315.6,FAIL,7/9/2024 2:44:32 PM
ZJ24010900010174RH6,116.214,5.00028,4.99927,PASSED,PASSED,PASSED,PASSED,239.2,261.6,PASS,7/9/2024 2:46:01 PM
ZJ24010900010091RH6,118.371,5.00036,4.99995,PASSED,PASSED,PASSED,PASSED,242.4,294.8,PASS,7/9/2024 2:48:00 PM
ZJ24010900010166RH6,117.696,5.0004,4.99989,PASSED,PASSED,PASSED,PASSED,290.4,308.8,PASS,7/9/2024 2:49:12 PM
ZJ24010900010393RH6,120.079,4.99996,4.99921,PASSED,PASSED,FAILED,FAILED,279.2,282.4, --- , 4.99984,4.99959,PASSED,FAILED,PASSED,PASSED,266,282.4,FAIL,7/9/2024 2:51:02 PM
ZJ24010900010167RH6,116.6,4.99998,4.99995,PASSED,PASSED,FAILED,PASSED,284,321.6, --- , 4.99962,5.00008,PASSED,PASSED,FAILED,PASSED,326.4,338.8,FAIL,7/9/2024 2:52:43 PM
ZJ24010900010391RH6,116.495,4.99978,5.00018,PASSED,FAILED,PASSED,PASSED,288.8,296.8, --- , 5.00004,4.99984,PASSED,FAILED,FAILED,PASSED,286.4,310,FAIL,7/9/2024 2:54:47 PM
ZJ24010900010404RH6,123.9,5.00024,4.99997,PASSED,PASSED,PASSED,PASSED,324.8,301.6,PASS,7/9/2024 2:59:21 PM
ZJ24010900010167RH6,118.161,4.99994,4.99961,PASSED,FAILED,FAILED,PASSED,294.4,330.4, --- , 4.99986,4.99984,PASSED,PASSED,PASSED,PASSED,288.8,320,PASS,7/9/2024 3:01:05 PM
ZJ24010900010391RH6,117.91,4.99992,4.99971,PASSED,PASSED,PASSED,PASSED,294.8,279.6,PASS,7/9/2024 3:02:09 PM
ZJ24010900010172RH6,118.753,5.00048,5.00028,PASSED,PASSED,FAILED,FAILED,225.6,296.8, --- , 4.99986,5.00001,PASSED,FAILED,FAILED,PASSED,252,289.6,FAIL,7/9/2024 3:03:54 PM
ZJ24010900010393RH6,121.499,4.99994,4.99952,PASSED,PASSED,PASSED,PASSED,275.6,263.2,PASS,7/9/2024 3:04:49 PM
ZJ24010900010093RH6,117.013,5.00028,5.00003,PASSED,PASSED,PASSED,PASSED,296,292.4,PASS,7/9/2024 3:06:20 PM
ZJ24010900010092RH6,117.7,4.9999,5.00027,PASSED,PASSED,FAILED,PASSED,324.8,303.2, --- , 4.99968,4.99941,PASSED,PASSED,FAILED,FAILED,300.8,298.4,FAIL,7/9/2024 3:08:28 PM
ZJ24010900010392RH6,117.199,4.99988,5.00028,PASSED,PASSED,PASSED,PASSED,232.8,297.6,PASS,7/9/2024 3:09:26 PM
ZJ24010900010065RH6,116.363,5.00046,4.99999,PASSED,FAILED,FAILED,PASSED,284.4,289.6, --- , 5.00014,5.00001,PASSED,PASSED,FAILED,FAILED,292,281.6,FAIL,7/9/2024 3:11:12 PM
ZJ24010900010064RH6,117.849,5.00048,5.00059,PASSED,FAILED,PASSED,PASSED,272.8,302.4, --- , 5.00044,5.00008,PASSED,PASSED,PASSED,PASSED,292,331.6,PASS,7/9/2024 3:13:00 PM
ZJ24010900010066RH6,118.421,5.00008,4.99994,PASSED,PASSED,FAILED,FAILED,281.6,337.6, --- , 4.99964,4.99999,PASSED,PASSED,PASSED,PASSED,280.8,336,PASS,7/9/2024 3:14:46 PM
ZJ24010900010403RH6,122.026,5.00004,4.99985,PASSED,FAILED,FAILED,PASSED,284.4,298, --- , 5.00026,5.00041,PASSED,PASSED,PASSED,PASSED,276,282,PASS,7/9/2024 3:16:31 PM
ZJ24010900010110RH6,117.062,5.00004,4.99974,PASSED,PASSED,PASSED,PASSED,255.2,329.6,PASS,7/9/2024 3:17:32 PM
ZJ24010900010111RH6,118.396,5,4.99972,PASSED,PASSED,FAILED,PASSED,256,309.6, --- , 4.99966,4.99965,PASSED,PASSED,FAILED,PASSED,277.6,316,FAIL,7/9/2024 3:19:10 PM
ZJ24010900010407RH6,117.418,5.00006,5.00036,PASSED,FAILED,PASSED,PASSED,267.2,311.2, --- , 4.99988,5.00056,PASSED,FAILED,PASSED,PASSED,260.8,320,FAIL,7/9/2024 3:20:48 PM
ZJ24010900010408RH6,119.307,4.99998,4.99963,PASSED,PASSED,PASSED,PASSED,280.8,273.2,PASS,7/9/2024 3:21:46 PM
ZJ24010900010180RH6,118.539,4.99988,4.99973,PASSED,FAILED,PASSED,PASSED,239.2,318, --- , 4.99968,4.99985,PASSED,PASSED,PASSING,PASSED,240,321.6,PASS,7/9/2024 3:25:27 PM
