Serial #s, Consumption Current (mA), Lo Gate Trig Freq,Hi Gate Trig Freq, DSAT Hi, DSAT Lo, 2L Turn Off Hi, 2L Turn Off Lo, Hi DeadTime,Lo DeadTime, Result, DateTime
ZJ24030750020048RH6,115.215,4.99996,5.00002,FAILED,FAILED,PASSED,PASSED,142.4,286.4,FAIL,8/7/2024 2:50:39 PM
ZJ24030750020048RH6,115.575,5.00046,4.99984,PASSED,PASSED,PASSED,PASSED,124,275.2,FAIL,8/7/2024 2:52:01 PM
