Serial #s, Consumption Current (mA), Lo Gate Trig Freq,Hi Gate Trig Freq, DSAT Hi, DSAT Lo, 2L Turn Off Hi, 2L Turn Off Lo, Hi DeadTime,Lo DeadTime, Result, DateTime
ZJ24010900010334RH6,119.453,4.99998,4.99969,PASSED,FAILED,FAILED,PASSED,271.2,264, --- , 5.00024,5.00037,PASSED,PASSED,FAILED,PASSED,254.4,279.2,FAIL,7/11/2024 7:29:46 AM
ZJ24010900010334RH6,120.199,4.99956,5.00008,PASSED,FAILED,PASSED,PASSED,281.6,280.8, --- , 5.00002,4.99973,PASSED,PASSED,PASSED,PASSED,290.4,270,PASS,7/11/2024 7:32:16 AM
ZJ24010900010485RH6,113.766,4.9997,5.00007,PASSED,PASSED,PASSED,PASSED,266.4,318.4,PASS,7/11/2024 7:33:14 AM
ZJ24010900010336RH6,118.959,5.00004,5.00028,PASSED,PASSED,PASSED,PASSED,280.4,247.6,PASS,7/11/2024 7:34:17 AM
ZJ24010900010472RH6,116.531,5.00006,5.00041,PASSED,FAILED,PASSING,PASSED,263.2,280.8, --- , 5.00032,5.00023,PASSED,PASSED,PASSED,PASSED,260,265.2,PASS,7/11/2024 7:35:59 AM
ZJ24010900010474RH6,121.656,4.99984,4.99955,PASSED,PASSED,PASSED,PASSED,248.8,299.6,PASS,7/11/2024 7:37:45 AM
ZJ24010900010473RH6,115.922,4.99984,4.99934,PASSED,PASSED,FAILED,PASSED,-264.8,268, --- , 5.00024,4.99952,PASSED,PASSED,FAILED,PASSED,108.8,247.2,FAIL,7/11/2024 7:39:30 AM
ZJ24010900010483RH6,119.785,4.9998,5.0002,PASSED,FAILED,FAILED,PASSED,260.8,348, --- , 5.00012,4.99952,PASSED,PASSED,PASSED,PASSED,252,344.8,PASS,7/11/2024 7:41:08 AM
ZJ24010900010482RH6,117.098,4.99998,4.99999,PASSED,PASSED,PASSED,PASSED,278.4,293.6,PASS,7/11/2024 7:42:31 AM
ZJ24010900010481RH6,116.128,4.9998,4.99999,PASSED,PASSED,PASSED,PASSED,284,297.2,PASS,7/11/2024 7:43:40 AM
ZJ24010900010495RH6,120.868,4.9999,5.00007,PASSED,PASSED,PASSED,PASSED,256,304,PASS,7/11/2024 7:45:08 AM
ZJ24010900010493RH6,117.531,4.99984,5.00054,PASSED,PASSED,PASSED,PASSED,257.6,276.8,PASS,7/11/2024 7:46:08 AM
ZJ24010900010494RH6,128.033,4.99972,4.99948,PASSED,PASSED,FAILED,FAILED,272.8,283.2, --- , 4.99998,5.0004,PASSED,PASSED,PASSED,PASSED,260,304.8,PASS,7/11/2024 7:47:52 AM
ZJ24010900010298RH6,116.091,4.99992,4.9999,PASSED,FAILED,FAILED,FAILED,268.8,331.6, --- , 5.00064,4.99969,PASSED,PASSED,FAILED,PASSED,282.4,306.4,FAIL,7/11/2024 7:49:42 AM
ZJ24010900010300RH6,114.402,4.9998,5.00005,PASSED,PASSED,FAILED,PASSED,284,213.6, --- , 5.00016,5.00029,PASSED,PASSED,PASSED,PASSED,281.6,198.4,FAIL,7/11/2024 7:51:22 AM
